년도,월,구,동,전기,가스,수도,탄소
2022,4,도봉구,창4동,1248991,71608,22666,697500
2022,4,도봉구,창5동,939286,225496,55770,921884
2022,4,동대문구,용신동,241867,55544,15921,232256
2022,4,동대문구,이문1동,201390,44143,13669,188808
2022,4,동대문구,장안1동,453687,87584,31116,398882
2022,4,동작구,대방동,457949,89797,27790,404542
2022,4,동작구,사당1동,21336,4577,1673,19854
2022,4,동작구,사당2동,607764,54275,33975,390548
2022,4,동작구,사당3동,731632,155249,9585,661152
2022,4,동작구,사당4동,93728,17723,6339,81545
2022,4,동작구,상도3동,182657,11929,539,104346
2022,4,동작구,신대방2동,295383,52796,4301,244933
2022,4,마포구,공덕동,650992,194499,41633,725521
2022,4,마포구,대흥동,127447,17619,7946,96142
2022,4,마포구,도화동,622423,69106,36923,430963
2022,4,마포구,망원1동,98861,48566,3950,152016
2022,4,마포구,망원2동,161588,100618,14623,298753
2022,4,마포구,상암동,2610093,74033,125251,1314097
2022,4,마포구,서강동,528377,157499,30121,586830
2022,4,마포구,서교동,45689,18164,2248,60806
2022,4,마포구,성산1동,21229,15703,2380,44966
2022,4,마포구,성산2동,1024752,151085,37114,785246
2022,4,마포구,신수동,522049,142986,38241,554333
2022,4,마포구,아현동,628462,147621,37647,609638
2022,4,마포구,염리동,138786,36970,8649,144530
2022,4,마포구,용강동,599015,71234,41053,427176
2022,4,서대문구,남가좌1동,224690,9363,13876,120849
2022,4,서대문구,남가좌2동,437222,105832,28855,432026
2022,4,서대문구,북가좌1동,471795,41206,32880,303259
2022,4,서대문구,북가좌2동,190445,34794,16602,164199
2022,4,서대문구,신촌동,36455,8478,100,34481
2022,4,서대문구,연희동,130253,43016,9003,154572
2022,4,서대문구,홍제3동,209444,50846,14499,207513
2022,4,서초구,내곡동,257089,17976,14730,154162
2022,4,서초구,반포1동,802320,5859,43030,367594
2022,4,서초구,반포2동,482837,8589,26420,232734
2022,4,서초구,반포본동,7057,1365,276,6141
2022,4,서초구,방배3동,274156,32508,13773,193633
2022,4,서초구,방배본동,297734,31208,19996,202784
2022,4,서초구,서초1동,480039,34171,23697,287948
2022,4,서초구,서초2동,493251,17479,18831,254544
2022,4,서초구,서초3동,296297,44170,16169,229939
2022,4,서초구,서초4동,831572,5635,110770,401985
2022,4,서초구,잠원동,828652,36263,39940,445839
2022,4,성동구,금호2.3가동,358933,41523,18171,251232
2022,4,성동구,성수1가2동,236470,22619,8380,153712
2022,4,성동구,옥수동,463209,28862,23814,268958
2022,4,성동구,왕십리도선동,435194,33719,27615,269221
2022,4,성북구,석관동,3250,5706,14,14164
2022,4,성북구,정릉1동,646338,115812,42753,547660
2022,4,성북구,정릉2동,368031,83233,18569,348652
2022,4,송파구,가락1동,732189,5665,38736,335998
2022,4,송파구,가락2동,898811,65750,47368,544102
2022,4,송파구,가락본동,414452,33726,21050,258263
2022,4,송파구,거여1동,559372,66450,28776,395575
2022,4,송파구,거여2동,541798,37338,35584,325173
2022,4,송파구,마천1동,376385,39151,23927,255229
2022,4,송파구,문정1동,424869,13844,24193,219187
2022,4,송파구,문정2동,478974,2718,27549,218320
2022,4,송파구,방이1동,254660,16002,12694,148035
2022,4,송파구,방이2동,42041,8327,3545,37655
2022,4,송파구,송파1동,93528,12089,924,67042
2022,4,송파구,송파2동,505473,11807,19262,247163
2022,4,송파구,오금동,504287,26018,39175,285104
2022,4,송파구,오륜동,802672,1479,66317,365663
2022,4,송파구,위례동,407347,3030,26500,188301
2022,4,송파구,잠실2동,1614106,35771,90790,794650
2022,4,송파구,잠실3동,1180113,8407,51328,536241
2022,4,송파구,잠실4동,671983,22292,43163,349185
2022,4,송파구,잠실6동,601933,14817,5430,290212
2022,4,송파구,잠실7동,297863,1911,20056,137233
2022,4,송파구,잠실본동,215249,4708,5905,103772
2022,4,송파구,장지동,1012493,114619,57633,705178
2022,4,송파구,풍납1동,346641,56686,14046,278616
2022,4,송파구,풍납2동,457294,34903,19081,278410
2022,4,양천구,목1동,867883,47367,54774,492270
2022,4,양천구,목2동,473458,38991,14406,292868
2022,4,양천구,목3동,202104,17947,7558,128403
2022,4,양천구,목4동,347556,81551,23149,337723
2022,4,양천구,목5동,2058620,21056,69443,943076
2022,4,양천구,신월1동,61709,25092,5730,84273
2022,4,양천구,신월2동,309863,49214,20381,248388
2022,4,양천구,신월3동,56808,23504,3025,77740
2022,4,양천구,신월4동,386342,137995,20142,479605
2022,4,양천구,신월6동,254148,32794,14404,186000
2022,4,양천구,신월7동,292725,19655,9987,171459
2022,4,양천구,신정1동,672394,11696,28462,320744
2022,4,양천구,신정2동,934368,86377,28034,598963
2022,4,양천구,신정3동,1938388,104803,128566,1099320
2022,4,양천구,신정4동,29937,28004,4208,76820
2022,4,양천구,신정6동,696837,10790,12660,323832
2022,4,양천구,신정7동,1292259,55873,88517,702461
2022,4,영등포구,당산1동,306428,68098,20191,289168
2022,4,영등포구,당산2동,887653,190196,58476,821818
2022,4,영등포구,문래동,1131283,275834,60070,1117475
2022,4,영등포구,양평1동,563388,97355,24549,465102
2022,4,영등포구,양평2동,763268,114872,53452,598685
2022,4,영등포구,여의동,667992,10901,39495,320759
2022,4,용산구,남영동,10924,916,396,6815
2022,4,용산구,서빙고동,127845,10073,4426,78239
2022,4,용산구,원효로1동,159508,23807,7704,123517
2022,4,용산구,이촌1동,337121,2498,20473,155331
2022,4,용산구,이촌2동,201522,21264,4709,134640
2022,4,용산구,이태원1동,20368,260,869,9507
2022,4,용산구,이태원2동,14629,1579,95,9771
2022,4,용산구,한강로동,113415,13954,3910,80643
2022,4,은평구,갈현1동,106235,31146,3696,116038
2022,4,은평구,갈현2동,100574,41974,3699,137893
2022,4,은평구,불광1동,770452,196202,50007,782766
2022,4,은평구,신사1동,206528,64817,11049,236426
2022,4,은평구,신사2동,313642,129659,22788,430986
2022,4,은평구,역촌동,105044,31513,6882,117413
2022,4,은평구,진관동,2752422,38303,146606,1301499
2022,4,종로구,창신1동,107969,18260,6486,88835
2022,4,중구,소공동,13504,1384,595,9023
2022,4,중구,필동,2857,833,49,3094
2022,4,중구,회현동,20640,2669,766,14984
2022,4,중랑구,망우본동,355921,87133,23745,353972
2022,4,중랑구,면목4동,305673,45113,10857,234263
2022,4,중랑구,면목7동,376385,64982,17356,310909
2022,4,중랑구,면목본동,58318,9953,930,47330
2022,4,중랑구,묵1동,648110,95940,50803,506570
2022,4,중랑구,묵2동,181013,43867,10594,178529
2022,4,중랑구,상봉1동,816919,161410,36743,720131
2022,4,중랑구,상봉2동,103126,22267,6263,95683
2022,4,중랑구,신내1동,1329917,194796,72099,1024164
2022,4,중랑구,신내2동,664179,52265,62008,419272
2022,4,중랑구,중화1동,329934,69389,22748,302876
2022,4,중랑구,중화2동,47818,16109,2235,57101
2022,5,강남구,개포1동,120278,3046,5536,59659
2022,5,강남구,개포2동,636732,14480,32787,313295
2022,5,강남구,개포3동,387441,6095,20866,184856
2022,5,강남구,개포4동,134669,2461,4804,64207
2022,5,강남구,논현2동,134374,4480,4112,68375
2022,5,강남구,대치1동,798800,3318,47392,361858
2022,5,강남구,대치2동,1279276,9049,68642,585471
2022,5,강남구,대치4동,74159,1020,5155,35440
2022,5,강남구,도곡1동,550766,13612,26704,272881
2022,5,강남구,도곡2동,999067,2732,55069,448007
2022,5,강남구,삼성1동,107552,7141,3339,62706
2022,5,강남구,삼성2동,981859,33351,98374,523675
2022,5,강남구,세곡동,1112741,31632,73431,567037
2022,5,강남구,수서동,500276,3877,11031,224464
2022,5,강남구,신사동,161961,1826,454,72912
2022,5,강남구,압구정동,332252,1712,8022,147373
2022,5,강남구,역삼1동,48146,2851,2389,27593
2022,5,강남구,역삼2동,862667,13903,68587,419685
2022,5,강남구,일원1동,4417,276,258,2577
2022,5,강남구,일원본동,733237,7974,35841,340654
2022,5,강남구,청담동,430602,13447,22249,220083
2022,5,강동구,강일동,1341063,17685,79609,634655
2022,5,강동구,고덕1동,602598,22198,41635,319048
2022,5,강동구,고덕2동,152921,2706,9875,74178
2022,5,강동구,둔촌2동,365168,35090,22143,240784
2022,5,강동구,명일1동,535308,29617,20165,300007
2022,5,강동구,상일1동,389871,10271,23750,196197
2022,5,강동구,상일2동,395194,1246,35221,182047
2022,5,강동구,성내3동,102209,18136,8678,86842
2022,5,강북구,번1동,81489,11499,5114,62007
2022,5,강서구,가양1동,544964,46422,19012,341363
2022,5,강서구,가양2동,373983,3776,9202,170083
2022,5,강서구,가양3동,293293,10628,8957,151138
2022,5,강서구,공항동,128476,6136,8483,71035
2022,5,강서구,등촌1동,449371,73237,22848,362170
2022,5,강서구,등촌2동,246468,63107,13745,250425
2022,5,강서구,등촌3동,1042652,21072,29619,499119
2022,5,강서구,발산1동,534708,19821,53463,288865
2022,5,강서구,방화1동,854307,111252,54167,629414
2022,5,강서구,방화2동,377279,69587,34174,327186
2022,5,강서구,방화3동,495076,36953,17706,298565
2022,5,강서구,우장산동(화곡5동.발산2동),910419,92749,40799,607321
2022,5,강서구,화곡1동,68723,23497,3336,82879
2022,5,강서구,화곡3동,401963,18090,21159,217980
2022,5,강서구,화곡본동,4340,832,249,3787
2022,5,관악구,신원동(신림1동),48881,10533,3867,45603
2022,5,관악구,청룡동(봉천4.8동),195483,32664,11289,159800
2022,5,관악구,행운동(봉천6동),445332,33181,25069,271469
2022,5,광진구,자양3동,576422,53178,36026,375482
2022,5,광진구,중곡2동,1646,1152,49,3295
2022,5,구로구,고척1동,478222,50879,29364,326484
2022,5,구로구,고척2동,711616,58921,51020,450647
2022,5,구로구,구로1동,861238,50106,52163,494720
2022,5,구로구,구로2동,157509,22833,9438,121063
2022,5,구로구,구로5동,554731,42527,33373,341546
2022,5,구로구,신도림동,1181650,129402,81621,817978
2022,5,구로구,오류1동,350280,64224,18595,298554
2022,5,금천구,독산1동,709982,64109,34312,456028
2022,5,노원구,공릉1동,687713,93210,34245,511750
2022,5,노원구,공릉2동,4053995,198427,212496,2233919
2022,5,노원구,상계10동,509204,7346,12309,236444
2022,5,노원구,상계1동,1512187,94183,100348,885454
2022,5,노원구,상계2동,367106,48343,28245,273319
2022,5,노원구,상계3.4동,330872,43463,24901,245914
2022,5,노원구,상계5동,306884,10396,9406,156528
2022,5,노원구,상계6.7동,1077973,20101,28437,511528
2022,5,노원구,상계8동,1031439,29125,24282,510632
2022,5,노원구,상계9동,899051,7099,20416,403878
2022,5,노원구,월계1동,1215756,47634,24709,630384
2022,5,노원구,월계2동,414570,39784,59448,284630
2022,5,노원구,월계3동,730158,43641,46754,422865
2022,5,노원구,중계1동,1235544,66095,69852,695114
2022,5,노원구,중계2.3동,927413,24933,31067,459388
2022,5,노원구,중계4동,502674,48400,31689,332070
2022,5,노원구,중계본동,587042,59522,22137,389584
2022,5,노원구,하계1동,460262,28349,27891,267913
2022,5,노원구,하계2동,887864,14200,34187,419613
2022,5,도봉구,도봉1동,135487,19322,9042,103730
2022,5,도봉구,도봉2동,1033631,128627,54518,744484
2022,5,도봉구,쌍문3동,172363,21461,14114,125840
2022,5,도봉구,쌍문4동,601910,83109,23666,449231
2022,5,도봉구,창1동,701992,27892,25116,368461
2022,5,도봉구,창2동,13885,2278,1930,11631
2022,5,도봉구,창3동,381513,60597,13606,302016
2022,5,도봉구,창4동,994201,24779,47443,492797
2022,5,도봉구,창5동,924750,110127,64370,660149
2022,5,동대문구,용신동,245732,30879,15855,178623
2022,5,동대문구,장안1동,434474,46878,33878,300471
2022,5,동작구,대방동,421006,54857,18161,307416
2022,5,마포구,대흥동,121991,12363,10167,82793
2022,5,마포구,망원1동,91764,30110,8521,109183
2022,5,마포구,상암동,2541734,75635,146719,1295829
2022,5,마포구,서강동,515719,100937,32507,455556
2022,5,마포구,서교동,46605,10509,1970,43955
2022,5,마포구,성산1동,22074,9508,306,30759
2022,5,마포구,성산2동,991645,81534,44035,617713
2022,5,마포구,신수동,495169,88900,29873,419005
2022,5,마포구,아현동,582395,92436,36677,466169
2022,5,마포구,염리동,126382,21686,9833,105427
2022,5,마포구,용강동,585783,44528,39723,361303
2022,5,서대문구,남가좌1동,212482,4788,14105,105500
2022,5,서대문구,남가좌2동,421010,63988,29768,331724
2022,5,서대문구,북가좌1동,471990,24377,32927,265660
2022,5,서대문구,북가좌2동,181762,21798,12270,129968
2022,5,서초구,내곡동,254437,9754,15980,135036
2022,5,서초구,반포1동,832783,2674,43021,373373
2022,5,서초구,반포2동,467937,2760,26713,213456
2022,5,서초구,반포본동,8159,620,180,4908
2022,5,서초구,방배본동,287884,17074,15426,165430
2022,5,서초구,서초1동,445392,17728,17667,234422
2022,5,서초구,서초2동,489900,8987,27618,237018
2022,5,서초구,서초3동,279725,27116,15253,184407
2022,5,서초구,서초4동,846526,3190,114399,404053
2022,5,서초구,잠원동,728913,12726,39226,350588
2022,5,성동구,금호2.3가동,339087,21765,16471,197995
2022,5,성동구,성수1가2동,218446,12995,10622,125256
2022,5,성북구,정릉1동,602809,66049,44342,418262
2022,5,성북구,정릉2동,345774,48072,32139,264960
2022,5,송파구,가락1동,699894,2383,39354,315159
2022,5,송파구,가락2동,830175,30733,29066,430486
2022,5,송파구,가락본동,378313,15752,20935,202640
2022,5,송파구,거여1동,503745,33972,18210,295731
2022,5,송파구,거여2동,574650,27514,55569,323732
2022,5,송파구,마천1동,344236,20793,23587,200363
2022,5,송파구,문정1동,425262,11444,25275,214337
2022,5,송파구,문정2동,436155,1919,25998,197860
2022,5,송파구,방이1동,236821,9968,8986,125724
2022,5,송파구,방이2동,41771,4087,299,26965
2022,5,송파구,송파1동,80389,7442,1081,51114
2022,5,송파구,송파2동,494903,10272,24280,240909
2022,5,송파구,오금동,469905,16419,28961,245633
2022,5,송파구,오륜동,820556,845,54934,368047
2022,5,송파구,위례동,401892,1974,26639,183668
2022,5,송파구,잠실2동,1476930,17486,106616,700783
2022,5,송파구,잠실3동,1016201,12417,48392,474749
2022,5,송파구,잠실4동,607167,9360,40717,291923
2022,5,송파구,잠실7동,282528,1984,19958,130862
2022,5,송파구,잠실본동,196367,1447,5579,88354
2022,5,송파구,장지동,978794,59509,69146,571265
2022,5,송파구,풍납1동,310868,29768,13979,203129
2022,5,송파구,풍납2동,441410,16651,19835,231042
2022,5,양천구,목1동,826050,34757,65517,449852
2022,5,양천구,목2동,212141,21248,11407,141330
2022,5,양천구,목3동,196657,12868,7659,114750
2022,5,양천구,목4동,329601,47028,22820,252670
2022,5,양천구,목5동,1912761,31088,38584,893458
2022,5,양천구,신월2동,291594,28585,16551,193161
2022,5,양천구,신월3동,54162,12378,4042,52033
2022,5,양천구,신월7동,191373,14596,11528,117664
2022,5,양천구,신정1동,521757,12506,9932,252536
2022,5,양천구,신정2동,747203,27007,36617,389466
2022,5,양천구,신정3동,1720849,58811,110188,897959
2022,5,양천구,신정6동,749216,12970,23224,354431
2022,5,양천구,신정7동,1168428,27310,96447,588608
2022,5,영등포구,당산2동,844447,113087,53689,629185
2022,5,영등포구,문래동,1095618,171352,60394,868421
2022,5,영등포구,양평1동,518071,57802,24207,357175
2022,5,영등포구,여의동,651096,8468,41133,308689
2022,5,용산구,남영동,10961,549,422,6017
2022,5,용산구,서빙고동,119494,5319,5364,64361
2022,5,용산구,원효로1동,156059,16248,9881,105845
2022,5,용산구,이촌1동,321536,2167,20815,148096
2022,5,용산구,이촌2동,170297,7531,10378,92521
2022,5,용산구,이태원1동,21224,48,988,9435
2022,5,용산구,이태원2동,13270,794,60,7425
2022,5,용산구,한강로동,107407,9631,7091,69468
2022,5,은평구,갈현2동,93425,26252,7565,100928
2022,5,은평구,신사1동,204517,40153,11842,180589
2022,5,은평구,신사2동,305558,76685,24060,309319
2022,5,은평구,진관동,2064480,35005,129465,996733
2022,5,종로구,창신1동,98790,9396,6739,65171
2022,5,중구,소공동,13341,706,652,7454
2022,5,중구,필동,2725,368,57,1999
2022,5,중구,회현동,20695,1245,971,11886
2022,5,중랑구,망우본동,372769,47701,23766,272795
2022,5,중랑구,면목3.8동,159859,24651,6294,125088
2022,5,중랑구,면목본동,54020,6128,5983,38618
2022,5,중랑구,묵1동,614756,49849,38186,384996
2022,5,중랑구,묵2동,173889,23327,13954,130614
2022,5,중랑구,상봉1동,767599,82834,27788,520236
2022,5,중랑구,상봉2동,96704,14108,6204,74664
2022,5,중랑구,신내1동,1112678,77773,59627,665783
2022,5,중랑구,신내2동,605456,24091,38918,323598
